Agriculture_value_added_GDP_percentage,Primary School age Children_out_of_school,GPD_Per_Capita_Percentage,Human_Development_Index,Trade_GDP,NumberOfConflicts
-0.500555069,-0.875187229,0.730179375,1.626019783,1.508202179,0.059396209
-0.441498933,-0.926546146,-0.198300323,1.662689923,1.769676273,0.062238657
-0.446340647,-0.772469395,0.696049475,1.678987764,1.744909619,-0.03227272
-0.456626542,-0.618392644,0.070762811,1.695285604,1.636448819,0.194412462
-0.525464303,-0.515674811,-0.177203028,1.699360064,1.609534924,0.014627663
-0.600075491,-0.464315894,0.112573894,1.707508984,1.494202834,-0.067803313
-0.620735976,-0.618392644,0.161463454,-1.307591426,1.42027647,-0.056433523
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.099070235
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.137443275
1.248085312,0.254708943,1.283098777,0.419979619,0.382980751,-0.234086487
0.848924873,-0.002085641,-0.993219191,0.419979619,0.366298461,-0.23124404
0.957678232,-0.412956977,-0.337409392,0.424054079,0.259009865,-0.238350159
0.858719713,-0.207521309,-0.762818709,0.428128539,0.555727296,-0.237639547
1.001088145,-0.36159806,-0.857598992,0.436277459,0.561958064,-0.237639547
1.027170981,-0.515674811,-0.746949958,0.436277459,0.631561538,-0.238350159
0.89486494,-0.412956977,0.063597144,0.4525753,0.987033162,-0.237639547
0.919029579,-0.567033728,-0.321978765,0.46479868,0.859701673,-0.238350159
1.094364399,-0.515674811,-0.454075733,0.46887314,0.907371214,-0.222716698
0.899724626,-0.618392644,-0.066943272,0.49739436,0.815157889,-0.239771382
0.896401735,-0.464315894,-0.309161773,0.48924544,0.775031733,-0.239771382
1.16612409,-0.515674811,-0.319047161,0.4933199,0.670214513,-0.239771382
0.735620093,-0.310239143,-0.143391642,0.52184112,0.705126294,-0.237639547
0.631841629,0.151991109,-0.075460211,0.5544368,0.881562252,-0.227690981
0.616846472,-0.002085641,0.047420608,0.58295802,0.845617011,-0.23124404
1.270590109,0.254708943,0.040672591,0.60740478,1.085784728,-0.226269757
1.111367772,-0.515674811,-0.072364538,0.62777708,1.461547365,-0.202108954
1.235715961,-0.515674811,0.192109472,0.66444722,1.090855888,-0.230533428
1.163655376,-0.823828312,0.113569657,0.6766706,1.141433627,-0.226269757
1.197526748,-0.310239143,0.091012736,-1.307591426,1.047354089,-0.233375876
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.193581612
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.217742415
-0.385639217,-0.669751561,0.311600213,1.234871622,0.524399806,-0.239771382
-0.420983793,-0.721110478,0.24314255,1.279690682,0.513430566,-0.23906077
-0.419919294,-0.669751561,0.437754417,1.324509742,0.469778028,-0.238350159
-0.455896026,-0.721110478,0.266498308,1.357105422,0.565545391,-0.236928935
-0.492063146,-0.823828312,0.15437239,1.389701103,0.714873598,-0.238350159
-0.566773673,-0.926546146,-0.1766211,1.410073403,0.626272773,-0.237639547
-0.508508174,-0.977905063,0.2986101,1.434520163,0.564160316,-0.238350159
-0.474025148,-0.977905063,0.508765374,1.475264763,0.66008286,-0.236928935
-0.524152027,-0.926546146,0.117739797,1.499711523,0.729590285,-0.238350159
-0.520268517,-0.926546146,0.350258604,1.524158283,0.807171223,-0.239771382
-0.562705043,-0.875187229,0.542900985,1.548605043,1.020507502,-0.239771382
-0.615129331,-0.875187229,0.191469668,1.568977343,1.236826534,-0.219163638
-0.581350592,-0.926546146,0.020430062,1.585275183,0.78779027,-0.239771382
-0.628969381,-0.977905063,0.081983675,1.601573023,1.022057118,-0.219163638
-0.584118046,-0.977905063,-0.672315867,1.613796403,1.030053123,0.185174508
-0.555244915,-0.977905063,0.143591146,1.626019783,1.072183289,0.001126037
-0.564089221,-0.977905063,-0.013438306,1.634168703,1.007343052,-0.022324154
-0.542744484,-0.977905063,-0.020525257,1.638243163,0.954109734,-0.026587825
-0.473988212,-0.926546146,-0.250798991,1.646392083,0.746402467,0.090663131
-0.530663716,-0.977905063,-0.245921445,-1.307591426,0.724004411,0.296029958
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,0.315216478
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,0.016048886
-0.694294976,-0.618392644,-0.028399272,-1.307591426,-0.184469263,2.708557212
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,0.745847263
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,0.590223267
1.236579688,0.100632193,0.018638488,0.122544038,-0.450825066,-0.175105703
1.241412323,-0.412956977,-0.008600132,0.183660939,-0.537413728,-0.007401305
1.041789753,-0.002085641,0.410188033,0.248852299,-0.411553916,-0.057144135
0.540846472,-0.258880226,-0.269156942,0.305894739,-0.480487316,-0.048616793
0.557798101,-0.464315894,-0.006189717,0.338490419,-0.426173898,-0.141706946
0.293435174,-0.669751561,0.463106701,0.395532859,-0.406228012,0.095637414
0.362167265,-0.464315894,0.149949368,0.432202999,-0.399747879,0.27755405
0.183625187,-0.669751561,0.192570413,0.44035192,-0.423435872,0.02528684
0.392863549,-0.515674811,0.12915974,0.46072422,-0.349062122,-0.035115167
0.331347796,-0.310239143,0.732977544,0.4933199,-0.251438919,-0.04008945
0.223048069,-0.104803475,0.413244463,0.53813896,-0.185273774,-0.170842032
0.173818535,-0.618392644,0.454725016,0.58295802,0.014241431,-0.175105703
0.477990683,-0.515674811,0.198059378,0.61962816,-0.185961217,-0.157340407
0.478569274,-0.36159806,0.042073521,0.635926,-0.207529822,-0.155919183
0.409894202,-0.464315894,0.551984745,0.635926,-0.055663134,-0.145260005
0.463837439,-0.464315894,-0.197220794,0.64000046,-0.047202411,-0.141706946
0.433870222,-0.515674811,-0.228088889,0.66037276,-0.098591017,-0.154497959
0.413245661,-0.618392644,-0.018670797,0.68074506,-0.194972719,-0.159472242
0.358872042,-0.823828312,-0.003482108,0.70111736,-0.166607633,-0.087700445
0.341901049,-0.515674811,-0.071098293,-1.307591426,-0.175926062,-0.065671477
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.079883714
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.132468992
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.239771382
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.239771382
0.078702453,-0.875187229,0.497934951,-1.307591426,2.033606405,-0.216321191
0.138556708,-0.926546146,0.464738933,-1.307591426,2.258718083,-0.21205752
0.096974445,-0.875187229,0.320650514,-1.307591426,2.124865085,-0.213478744
0.021754839,-0.875187229,0.341769886,-1.307591426,2.304587448,-0.217031803
0.004786428,-0.823828312,0.42124088,-1.307591426,2.398028697,-0.199977118
-0.038911463,-0.875187229,0.522683773,-1.307591426,2.592326036,-0.178658763
-0.080007328,-0.823828312,0.464106602,-1.307591426,2.716882705,-0.192871
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.202108954
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.21205752
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,5.966712575
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,5.420252058
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,5.21062156
-0.20270602,0.254708943,-0.124113144,0.367011639,0.05663659,-0.231954652
-0.08592289,0.665580279,-0.700393955,0.375160559,0.014073895,-0.229822816
0.053051695,0.716939196,-0.011853515,0.395532859,0.088090485,-0.23124404
-0.072413436,0.716939196,-0.105700128,0.419979619,0.101136403,-0.225559145
-0.107271554,0.768298113,0.096723724,0.45664976,0.191221922,-0.227690981
-0.128246403,0.614221362,-0.00764696,0.49739436,0.196445348,-0.237639547
-0.117916642,0.100632193,0.328385607,0.55036234,0.141654043,-0.204951401
-0.126705604,-0.002085641,0.340293556,0.5951814,0.320533036,-0.218453027
-0.190589365,-0.412956977,0.365271319,0.64407492,0.139285276,-0.197134671
-0.281420418,-0.310239143,0.453810528,0.6970429,0.047881358,-0.17368448
-0.350947444,-0.464315894,0.512494678,0.74593642,0.214437176,-0.145970617
-0.390317467,-0.464315894,0.428563536,0.802978861,0.081511176,-0.224137921
-0.398233179,-0.310239143,0.617448317,0.864095761,0.011360773,-0.204951401
-0.53105402,-0.207521309,0.754399664,0.904840361,0.259249803,-0.228401593
-0.517866896,-0.36159806,0.100722186,0.949659421,0.434165661,-0.214899967
-0.537212018,-0.464315894,0.369130246,0.994478481,0.494917805,-0.196424059
-0.598074994,-0.36159806,0.019678606,1.014850781,0.61060827,-0.170842032
-0.680224803,-0.258880226,-0.030175776,1.039297541,0.515200423,-0.158761631
-0.791803176,-0.156162392,-0.269170189,1.051520921,0.511025169,-0.164446525
-0.720808653,-0.104803475,-0.17244498,-1.307591426,0.378655753,-0.1509449
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.212768132
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.222006086
-0.03622102,-0.258880226,-0.108791478,0.52999004,0.560266254,-0.225559145
0.121399507,-0.156162392,-0.066723919,0.4933199,0.693032487,-0.177948151
-0.022825083,-0.258880226,-0.560415134,0.46072422,0.322839142,-0.207793849
-0.073355142,-0.310239143,-0.852287484,0.432202999,0.389017343,-0.010243752
-0.126065588,-0.412956977,-0.212451149,0.432202999,0.259185458,-0.015218035
-0.307075671,-0.258880226,-1.631313127,0.395532859,0.236236524,0.295319346
-0.165471681,-0.156162392,-2.751305455,0.350713799,0.312934321,0.00610032
-0.000827371,-0.412956977,-1.210228875,0.346639339,0.430520301,-0.010243752
-0.055923444,-0.002085641,-1.21430205,0.354788259,0.430606554,-0.047195569
0.038200045,-0.207521309,-0.923225124,0.379235019,0.573220628,-0.154497959
0.110873438,-0.156162392,-0.96845585,0.407756239,0.60167752,-0.091253504
-0.010554911,-0.258880226,-2.917314386,0.399607319,1.135116692,0.310952807
-0.313838661,-0.310239143,1.148025721,0.46887314,0.28786822,-0.10120207
-0.356267207,-0.310239143,1.204448473,0.5340645,0.907284901,-0.102623294
-0.441947961,-0.156162392,1.576696471,0.58295802,1.024852256,-0.06282903
-0.47294603,-0.36159806,1.466703859,0.68074506,0.705769392,-0.095517175
-0.524339363,-0.207521309,0.18826035,0.72148966,0.355432211,-0.148102453
-0.41168595,-0.258880226,-0.282302685,0.758159801,0.241815186,-0.099780846
-0.44136125,-0.258880226,-0.34226328,0.794829941,0.292524999,-0.052880464
-0.475687739,-0.104803475,-0.487837901,-1.307591426,0.162984568,-0.078462491
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.025166601
-1.081747036,-0.977905063,-0.248732113,-1.307591426,-1.169658543,-0.015218035
